Entity,Code,Year,Cumulative CO2 emissions from coal
Asia (excl. China & India),,1909,597459835
Asia (excl. China & India),,1910,648934794
Asia (excl. China & India),,1911,705856149
Asia (excl. China & India),,1912,769155308
Asia (excl. China & India),,1913,838773986
Asia (excl. China & India),,1914,910725100
Asia (excl. China & India),,1915,975945063
Asia (excl. China & India),,1916,1047785310
Asia (excl. China & India),,1917,1128001550
Asia (excl. China & India),,1918,1208837244
Asia (excl. China & India),,1919,1298448957
Asia (excl. China & India),,1920,1384440383
Asia (excl. China & India),,1921,1463497380
Asia (excl. China & India),,1922,1548406078
Asia (excl. China & India),,1923,1639639994
Asia (excl. China & India),,1924,1737706554
Asia (excl. China & India),,1925,1839516990
Asia (excl. China & India),,1926,1945186957
Asia (excl. China & India),,1927,2060626233
Asia (excl. China & India),,1928,2179222673
Asia (excl. China & India),,1929,2301514300
Asia (excl. China & India),,1930,2417338111
Asia (excl. China & India),,1931,2524264269
Asia (excl. China & India),,1932,2633027727
Asia (excl. China & India),,1933,2758265152
Asia (excl. China & India),,1934,2899702412
Asia (excl. China & India),,1935,3050759658
Asia (excl. China & India),,1936,3218717539
Asia (excl. China & India),,1937,3396344594
Asia (excl. China & India),,1938,3585707198
Asia (excl. China & India),,1939,3777059589
Asia (excl. China & India),,1940,4008601257
Asia (excl. China & India),,1941,4235567595
Asia (excl. China & India),,1942,4428221351
Asia (excl. China & India),,1943,4626456583
Asia (excl. China & India),,1944,4820139802
Asia (excl. China & India),,1945,4938234097
Asia (excl. China & India),,1946,5037800113
Asia (excl. China & India),,1947,5163262475
Asia (excl. China & India),,1948,5313213649
Asia (excl. China & India),,1949,5480127645
Asia (excl. China & India),,1950,5655079461
Asia (excl. China & India),,1951,5852204356
Asia (excl. China & India),,1952,6058846770
Asia (excl. China & India),,1953,6275936187
Asia (excl. China & India),,1954,6496106765
Asia (excl. China & India),,1955,6725348712
Asia (excl. China & India),,1956,6976408490
Asia (excl. China & India),,1957,7251993125
Asia (excl. China & India),,1958,7529037057
Asia (excl. China & India),,1959,7815508044
Asia (excl. China & India),,1960,8124910328
Asia (excl. China & India),,1961,8458811972
Asia (excl. China & India),,1962,8798044629
Asia (excl. China & India),,1963,9149559310
Asia (excl. China & India),,1964,9518226608
Asia (excl. China & India),,1965,9906222883
Asia (excl. China & India),,1966,10310785672
Asia (excl. China & India),,1967,10733020639
Asia (excl. China & India),,1968,11177764283
Asia (excl. China & India),,1969,11651595904
Asia (excl. China & India),,1970,12152925457
Asia (excl. China & India),,1971,12668649651
Asia (excl. China & India),,1972,13164697511
Asia (excl. China & India),,1973,13691339432
Asia (excl. China & India),,1974,14241509997
Asia (excl. China & India),,1975,14792638246
Asia (excl. China & India),,1976,15350724143
Asia (excl. China & India),,1977,15918476019
Asia (excl. China & India),,1978,16448165728
Asia (excl. China & India),,1979,17014764141
Asia (excl. China & India),,1980,17633718533
Asia (excl. China & India),,1981,18276715259
Asia (excl. China & India),,1982,18936053754
Asia (excl. China & India),,1983,19611429548
Asia (excl. China & India),,1984,20355501536
Asia (excl. China & India),,1985,21174642061
Asia (excl. China & India),,1986,22022163750
Asia (excl. China & India),,1987,22898319505
Asia (excl. China & India),,1988,23852295114
Asia (excl. China & India),,1989,24809038621
Asia (excl. China & India),,1990,25721661286
Asia (excl. China & India),,1991,26650419785
Asia (excl. China & India),,1992,27556073914
Asia (excl. China & India),,1993,28457596447
Asia (excl. China & India),,1994,29341779866
Asia (excl. China & India),,1995,30236745297
Asia (excl. China & India),,1996,31171832925
Asia (excl. China & India),,1997,32136988728
Asia (excl. China & India),,1998,33083352018
Asia (excl. China & India),,1999,34056305649
Asia (excl. China & India),,2000,35156240111
Asia (excl. China & India),,2001,36294463847
Asia (excl. China & India),,2002,37485641349
Asia (excl. China & India),,2003,38769913536
Asia (excl. China & India),,2004,40102254972
Asia (excl. China & India),,2005,41482651969
Asia (excl. China & India),,2006,42921071482
Asia (excl. China & India),,2007,44458396604
Asia (excl. China & India),,2008,45995683216
Asia (excl. China & India),,2009,47530804894
Asia (excl. China & India),,2010,49193607104
Asia (excl. China & India),,2011,50924488911
Asia (excl. China & India),,2012,52711106328
Asia (excl. China & India),,2013,54504977211
Asia (excl. China & India),,2014,56351224010
Asia (excl. China & India),,2015,58243693629
Asia (excl. China & India),,2016,60146465919
Asia (excl. China & India),,2017,62141811247
Asia (excl. China & India),,2018,64210471246
Asia (excl. China & India),,2019,66420326212
Asia (excl. China & India),,2020,68550829566
Australia,AUS,1860,278464
Australia,AUS,1861,787760
Australia,AUS,1862,1143168
Australia,AUS,1863,1542544
Australia,AUS,1864,1810016
Australia,AUS,1865,2231376
Australia,AUS,1866,2927536
Australia,AUS,1867,3821552
Australia,AUS,1868,4554352
Australia,AUS,1869,5195552
Australia,AUS,1870,5796448
Australia,AUS,1871,6488944
Australia,AUS,1872,7196096
Australia,AUS,1873,8064464
Australia,AUS,1874,8954816
Australia,AUS,1875,9782880
Australia,AUS,1876,10713536
Australia,AUS,1877,11779760
Australia,AUS,1878,12747056
Australia,AUS,1879,14201664
Australia,AUS,1880,16407392
Australia,AUS,1881,18173440
Australia,AUS,1882,20184976
Australia,AUS,1883,22610544
Australia,AUS,1884,25182672
Australia,AUS,1885,28088224
Australia,AUS,1886,30975456
Australia,AUS,1887,34009248
Australia,AUS,1888,37537680
Australia,AUS,1889,40963520
Australia,AUS,1890,44510272
Australia,AUS,1891,48518688
Australia,AUS,1892,52670000
Australia,AUS,1893,56634448
Australia,AUS,1894,60994608
Australia,AUS,1895,65585600
Australia,AUS,1896,70088656
Australia,AUS,1897,75064368
Australia,AUS,1898,80677616
Australia,AUS,1899,86342160
Australia,AUS,1900,96388848
Australia,AUS,1901,107593360
Australia,AUS,1902,118878445
Australia,AUS,1903,129929069
Australia,AUS,1904,141305842
Australia,AUS,1905,153173593
Australia,AUS,1906,167353273
Australia,AUS,1907,182617497
Australia,AUS,1908,199182441
Australia,AUS,1909,213512345
Australia,AUS,1910,230949321
Australia,AUS,1911,250188985
Australia,AUS,1912,270974857
Australia,AUS,1913,293365561
Australia,AUS,1914,317844745
Australia,AUS,1915,339638217
Australia,AUS,1916,358910857
Australia,AUS,1917,379671081
Australia,AUS,1918,402611385
Australia,AUS,1919,424349897
Australia,AUS,1920,450082169
Australia,AUS,1921,473234985
Australia,AUS,1922,497578601
Australia,AUS,1923,522427849
Australia,AUS,1924,549497481
Australia,AUS,1925,577732265
Australia,AUS,1926,605585993
Australia,AUS,1927,634480297
Australia,AUS,1928,660388441
Australia,AUS,1929,683684153
Australia,AUS,1930,705364041
Australia,AUS,1931,724713625
Australia,AUS,1932,744931577
Australia,AUS,1933,766351321
Australia,AUS,1934,788840953
Australia,AUS,1935,813792793
Australia,AUS,1936,840518009
Australia,AUS,1937,869009320
Australia,AUS,1938,896866689
Australia,AUS,1939,928670209
Australia,AUS,1940,957359373
Australia,AUS,1941,991562813
Australia,AUS,1942,1027785117
Australia,AUS,1943,1062578482
Australia,AUS,1944,1096569410
Australia,AUS,1945,1128915202
Australia,AUS,1946,1163972354
Australia,AUS,1947,1201543010
Australia,AUS,1948,1239454418
Australia,AUS,1949,1276570738
Australia,AUS,1950,1320641330
Australia,AUS,1951,1366738114
Australia,AUS,1952,1413765554
Australia,AUS,1953,1461997759
Australia,AUS,1954,1513132543
Australia,AUS,1955,1564380911
Australia,AUS,1956,1615625615
Australia,AUS,1957,1667251375
Australia,AUS,1958,1719906719
Australia,AUS,1959,1776596127
Australia,AUS,1960,1835524239
Australia,AUS,1961,1895499019
Australia,AUS,1962,1956984603
Australia,AUS,1963,2020712555
Australia,AUS,1964,2087845768
Australia,AUS,1965,2158905384
Australia,AUS,1966,2230305752
Australia,AUS,1967,2305710872
Australia,AUS,1968,2382295800
Australia,AUS,1969,2460273048
Australia,AUS,1970,2534566130
Australia,AUS,1971,2608828082
Australia,AUS,1972,2686565316
Australia,AUS,1973,2766279300
Australia,AUS,1974,2851481956
Australia,AUS,1975,2938425012
Australia,AUS,1976,3027295332
Australia,AUS,1977,3123477210
Australia,AUS,1978,3227556794
Australia,AUS,1979,3334871690
Australia,AUS,1980,3452857858
Australia,AUS,1981,3574000690
Australia,AUS,1982,3697473826
Australia,AUS,1983,3819763490
Australia,AUS,1984,3947710370
Australia,AUS,1985,4083399282
Australia,AUS,1986,4217857090
Australia,AUS,1987,4365250928
Australia,AUS,1988,4515753392
Australia,AUS,1989,4677544640
Australia,AUS,1990,4820041362
Australia,AUS,1991,4967347934
Australia,AUS,1992,5118352384
Australia,AUS,1993,5269725717
Australia,AUS,1994,5424394503
Australia,AUS,1995,5581655304
Australia,AUS,1996,5744316939
Australia,AUS,1997,5915561299
Australia,AUS,1998,6095615085
Australia,AUS,1999,6280489674
Australia,AUS,2000,6467431674
Australia,AUS,2001,6659266623
Australia,AUS,2002,6853343571
Australia,AUS,2003,7050805388
Australia,AUS,2004,7255098607
Australia,AUS,2005,7456550196
Australia,AUS,2006,7663492018
Australia,AUS,2007,7868206259
Australia,AUS,2008,8075621938
Australia,AUS,2009,8278763792
Australia,AUS,2010,8479016414
Australia,AUS,2011,8671861101
Australia,AUS,2012,8859375937
Australia,AUS,2013,9033631958
Australia,AUS,2014,9204024550
Australia,AUS,2015,9378985504
Australia,AUS,2016,9560709338
Australia,AUS,2017,9737680979
Australia,AUS,2018,9907321198
Australia,AUS,2019,10071387511
Australia,AUS,2020,10231204885
Austria,AUT,1807,168544
Austria,AUT,1819,421360
Austria,AUT,1820,754784
Austria,AUT,1821,1113856
Austria,AUT,1822,1480256
Austria,AUT,1823,1828336
Austria,AUT,1824,2227712
Austria,AUT,1825,2630752
Austria,AUT,1826,3088752
Austria,AUT,1827,3565072
Austria,AUT,1828,4023072
Austria,AUT,1829,4499392
Austria,AUT,1830,4994032
Austria,AUT,1831,5474016
Austria,AUT,1832,5986976
Austria,AUT,1833,6415664
Austria,AUT,1834,7001904
Austria,AUT,1835,7635776
Austria,AUT,1836,8309952
Austria,AUT,1837,9017104
Austria,AUT,1838,9867152
Austria,AUT,1839,10926048
Austria,AUT,1840,12094864
Austria,AUT,1841,13413904
Austria,AUT,1842,14872176
Austria,AUT,1843,16139920
Austria,AUT,1844,17733760
Austria,AUT,1845,19532784
Austria,AUT,1846,21646912
Austria,AUT,1847,23728064
Austria,AUT,1848,26062032
Austria,AUT,1849,28322720
Austria,AUT,1850,30649360
Austria,AUT,1851,32983328
Austria,AUT,1852,35793616
Austria,AUT,1853,39017936
Austria,AUT,1854,42194624
Austria,AUT,1855,45895264
Austria,AUT,1856,50127184
Austria,AUT,1857,55000304
Austria,AUT,1858,62244032
Austria,AUT,1859,68110096
Austria,AUT,1860,74258288
Austria,AUT,1861,80637312
Austria,AUT,1862,86990688
Austria,AUT,1863,92867744
Austria,AUT,1864,97931400
Austria,AUT,1865,103277176
Austria,AUT,1866,106856904
Austria,AUT,1867,111752008
Austria,AUT,1868,117786638
Austria,AUT,1869,124213294
Austria,AUT,1870,131482670
Austria,AUT,1871,141503666
Austria,AUT,1872,151367154
Austria,AUT,1873,161897490
Austria,AUT,1874,170841314
Austria,AUT,1875,178454992
Austria,AUT,1876,186211680
Austria,AUT,1877,193176944
Austria,AUT,1878,200094576
Austria,AUT,1879,208672118
Austria,AUT,1880,231971494
Austria,AUT,1881,241834982
Austria,AUT,1882,252057542
Austria,AUT,1883,263489222
Austria,AUT,1884,274550838
Austria,AUT,1885,286176710
Austria,AUT,1886,297157843
Austria,AUT,1887,309073069
Austria,AUT,1888,320662301
Austria,AUT,1889,333119782
Austria,AUT,1890,345771574
Austria,AUT,1891,360295670
Austria,AUT,1892,374306806
Austria,AUT,1893,391516614
Austria,AUT,1894,409224726
Austria,AUT,1895,429219174
Austria,AUT,1896,450382438
Austria,AUT,1897,473234806
Austria,AUT,1898,497527150
Austria,AUT,1899,522141902
Austria,AUT,1900,549838078
Austria,AUT,1901,578190110
Austria,AUT,1902,603885742
Austria,AUT,1903,629585038
Austria,AUT,1904,656793902
Austria,AUT,1905,685402414
Austria,AUT,1906,719580206
Austria,AUT,1907,762276798
Austria,AUT,1908,822307774
Austria,AUT,1909,865949678
Austria,AUT,1910,924734894
Austria,AUT,1911,973876462
Austria,AUT,1912,1025564510
Austria,AUT,1913,1086548126
Austria,AUT,1914,1136202654
Austria,AUT,1915,1171545598
Austria,AUT,1916,1180632318
Austria,AUT,1917,1184083806
Austria,AUT,1918,1187421710
Austria,AUT,1919,1190437182
Austria,AUT,1920,1204719454
Austria,AUT,1921,1223764926
Austria,AUT,1922,1242033567
Austria,AUT,1923,1259492527
Austria,AUT,1924,1279094927
Austria,AUT,1925,1297649423
Austria,AUT,1926,1315753247
Austria,AUT,1927,1335315343
Austria,AUT,1928,1355518468
Austria,AUT,1929,1378605497
Austria,AUT,1930,1396207353
Austria,AUT,1931,1413204649
Austria,AUT,1932,1427387993
Austria,AUT,1933,1440472432
Austria,AUT,1934,1453267120
Austria,AUT,1935,1466113104
Austria,AUT,1936,1478596352
Austria,AUT,1937,1492761113
Austria,AUT,1938,1498051613
Austria,AUT,1939,1503577395
Austria,AUT,1940,1509249267
Austria,AUT,1941,1514805003
Austria,AUT,1942,1520341307
Austria,AUT,1943,1526185387
Austria,AUT,1944,1531853595
Austria,AUT,1945,1534969157
Austria,AUT,1946,1544864798
Austria,AUT,1947,1559425534
Austria,AUT,1948,1580093586
Austria,AUT,1949,1602337132
Austria,AUT,1950,1619719148
Austria,AUT,1951,1638573397
Austria,AUT,1952,1655966405
Austria,AUT,1953,1672688901
Austria,AUT,1954,1690979589
Austria,AUT,1955,1710178949
Austria,AUT,1956,1730161336
Austria,AUT,1957,1750690728
Austria,AUT,1958,1769285528
Austria,AUT,1959,1786572280
Austria,AUT,1960,1804621144
Austria,AUT,1961,1822281624
Austria,AUT,1962,1840369084
Austria,AUT,1963,1859967820
Austria,AUT,1964,1878905155
Austria,AUT,1965,1896869747
Austria,AUT,1966,1913714728
Austria,AUT,1967,1929466264
Austria,AUT,1968,1944852732
Austria,AUT,1969,1960180502
Austria,AUT,1970,1977981502
Austria,AUT,1971,1993028492
Austria,AUT,1972,2008662780
Austria,AUT,1973,2024516908
Austria,AUT,1974,2041122156
Austria,AUT,1975,2055686556
Austria,AUT,1976,2069955068
Austria,AUT,1977,2082496940
Austria,AUT,1978,2095332751
Austria,AUT,1979,2109768911
Austria,AUT,1980,2123958588
Austria,AUT,1981,2138599932
Austria,AUT,1982,2152728316
Austria,AUT,1983,2167124172
Austria,AUT,1984,2183977439
Austria,AUT,1985,2200633983
Austria,AUT,1986,2215359599
Austria,AUT,1987,2230158495
Austria,AUT,1988,2244444431
Austria,AUT,1989,2258289749
Austria,AUT,1990,2276428322
Austria,AUT,1991,2295127669
Austria,AUT,1992,2309513526
Austria,AUT,1993,2322787188
Austria,AUT,1994,2336243685
Austria,AUT,1995,2351666970
Austria,AUT,1996,2366734860
Austria,AUT,1997,2382890553
Austria,AUT,1998,2396596718
Austria,AUT,1999,2410471808
Austria,AUT,2000,2426224427
Austria,AUT,2001,2442788120
Austria,AUT,2002,2459524748
Austria,AUT,2003,2477547336
Austria,AUT,2004,2495313272
Austria,AUT,2005,2513175023
Austria,AUT,2006,2531040285
Austria,AUT,2007,2548495431
Austria,AUT,2008,2565523762
Austria,AUT,2009,2578356595
Austria,AUT,2010,2593857638
Austria,AUT,2011,2609677022
Austria,AUT,2012,2624364198
Austria,AUT,2013,2639324475
Austria,AUT,2014,2653126498
Austria,AUT,2015,2667499476
Austria,AUT,2016,2680834321
Austria,AUT,2017,2694857508
Austria,AUT,2018,2707149180
Austria,AUT,2019,2720157090
Austria,AUT,2020,2730362283
Azerbaijan,AZE,1830,243
Azerbaijan,AZE,1831,535
Azerbaijan,AZE,1832,729
Azerbaijan,AZE,1833,972
Azerbaijan,AZE,1850,2478
Azerbaijan,AZE,1855,7046
Azerbaijan,AZE,1858,13461
Azerbaijan,AZE,1859,20264
Azerbaijan,AZE,1860,24368
Azerbaijan,AZE,1861,30286
Azerbaijan,AZE,1862,35345
Azerbaijan,AZE,1863,39395
Azerbaijan,AZE,1864,43312
Azerbaijan,AZE,1865,46605
Azerbaijan,AZE,1866,66098
Azerbaijan,AZE,1867,86014
Azerbaijan,AZE,1868,95991
Azerbaijan,AZE,1869,113224
Azerbaijan,AZE,1870,132932
Azerbaijan,AZE,1871,168053
Azerbaijan,AZE,1872,202777
Azerbaijan,AZE,1873,221568
Azerbaijan,AZE,1874,240220
Azerbaijan,AZE,1875,256522
Azerbaijan,AZE,1876,272273
Azerbaijan,AZE,1877,283866
Azerbaijan,AZE,1878,300333
Azerbaijan,AZE,1879,314172
Azerbaijan,AZE,1880,331002
Azerbaijan,AZE,1881,344271
Azerbaijan,AZE,1882,357788
Azerbaijan,AZE,1883,373702
Azerbaijan,AZE,1884,384295
Azerbaijan,AZE,1885,393791
Azerbaijan,AZE,1886,403371
Azerbaijan,AZE,1887,411299
Azerbaijan,AZE,1888,419125
Azerbaijan,AZE,1889,428576
Azerbaijan,AZE,1890,438195
Azerbaijan,AZE,1891,447202
Azerbaijan,AZE,1892,457010
Azerbaijan,AZE,1893,468353
Azerbaijan,AZE,1894,481951
Azerbaijan,AZE,1895,493880
Azerbaijan,AZE,1896,506522
Azerbaijan,AZE,1897,521498
Azerbaijan,AZE,1898,538111
Azerbaijan,AZE,1899,559982
Azerbaijan,AZE,1900,583655
Azerbaijan,AZE,1901,604714
Azerbaijan,AZE,1902,625804
Azerbaijan,AZE,1903,649199
Azerbaijan,AZE,1904,677897
Azerbaijan,AZE,1905,711628
Azerbaijan,AZE,1906,750225
Azerbaijan,AZE,1907,796980
Azerbaijan,AZE,1908,844324
Azerbaijan,AZE,1909,893416
Azerbaijan,AZE,1910,938201
Azerbaijan,AZE,1911,990659
Azerbaijan,AZE,1912,1058840
Azerbaijan,AZE,1913,1143928
Azerbaijan,AZE,1914,1208423
Azerbaijan,AZE,1915,1255636
Azerbaijan,AZE,1916,1305740
Azerbaijan,AZE,1917,1354139
Azerbaijan,AZE,1918,1371993
Azerbaijan,AZE,1919,1381194
Azerbaijan,AZE,1920,1390098
Azerbaijan,AZE,1921,1401445
Azerbaijan,AZE,1922,1415205
Azerbaijan,AZE,1923,1430076
Azerbaijan,AZE,1924,1451466
Azerbaijan,AZE,1925,1470186
Azerbaijan,AZE,1926,1505863
Azerbaijan,AZE,1927,1552371
Azerbaijan,AZE,1928,1611612
Azerbaijan,AZE,1929,1665429
Azerbaijan,AZE,1930,1713357
Azerbaijan,AZE,1931,1770020
Azerbaijan,AZE,1932,1852260
Azerbaijan,AZE,1933,1957929
Azerbaijan,AZE,1934,2096371
Azerbaijan,AZE,1935,2267058
Azerbaijan,AZE,1936,2474072
Azerbaijan,AZE,1937,2680065
Azerbaijan,AZE,1938,2896843
Azerbaijan,AZE,1939,3117982
Azerbaijan,AZE,1940,3431860
Azerbaijan,AZE,1941,3676400
Azerbaijan,AZE,1942,3737405
Azerbaijan,AZE,1943,3819283
Azerbaijan,AZE,1944,3949606
Azerbaijan,AZE,1945,4244535
Azerbaijan,AZE,1946,4566884
Azerbaijan,AZE,1947,4950024
Azerbaijan,AZE,1948,5336256
Azerbaijan,AZE,1949,5767612
Azerbaijan,AZE,1950,6238423
Azerbaijan,AZE,1951,6750174
Azerbaijan,AZE,1952,7271240
Azerbaijan,AZE,1953,7796473
Azerbaijan,AZE,1954,8359032
Azerbaijan,AZE,1955,8973342
Azerbaijan,AZE,1956,9590014
Azerbaijan,AZE,1957,10205657
Azerbaijan,AZE,1958,10787442
Azerbaijan,AZE,1959,11344386
Azerbaijan,AZE,1960,11860573
Azerbaijan,AZE,1961,12324440
Azerbaijan,AZE,1962,12746339
Azerbaijan,AZE,1963,13162107
Azerbaijan,AZE,1964,13570857
Azerbaijan,AZE,1965,13979829
Azerbaijan,AZE,1966,14392256
Azerbaijan,AZE,1967,14791154
Azerbaijan,AZE,1968,15170306
Azerbaijan,AZE,1969,15544903
Azerbaijan,AZE,1970,15953088
Azerbaijan,AZE,1971,16357558
Azerbaijan,AZE,1972,16766706
Azerbaijan,AZE,1973,17170165
Azerbaijan,AZE,1974,17563765
Azerbaijan,AZE,1975,17962778
Azerbaijan,AZE,1976,18368027
Azerbaijan,AZE,1977,18774196
Azerbaijan,AZE,1978,19167440
Azerbaijan,AZE,1979,19555935
Azerbaijan,AZE,1980,19968554
Azerbaijan,AZE,1981,20323857
Azerbaijan,AZE,1982,20681812
Azerbaijan,AZE,1983,21031947
Azerbaijan,AZE,1984,21375601
Azerbaijan,AZE,1985,21777795
Azerbaijan,AZE,1986,22181995
Azerbaijan,AZE,1987,22583199
Azerbaijan,AZE,1988,22997249
Azerbaijan,AZE,1989,23409791
Azerbaijan,AZE,1990,23752975
Azerbaijan,AZE,1991,24004640
Azerbaijan,AZE,1992,24070592
Azerbaijan,AZE,1993,24081584
Azerbaijan,AZE,1994,24085248
Azerbaijan,AZE,1995,24099904
Azerbaijan,AZE,1996,24114562
Azerbaijan,AZE,1997,24129218
Azerbaijan,AZE,1998,24132882
Azerbaijan,AZE,2007,24154863
Azerbaijan,AZE,2008,24169519
Azerbaijan,AZE,2009,24184175
Azerbaijan,AZE,2010,24206159
Azerbaijan,AZE,2011,24224481
Azerbaijan,AZE,2012,24239137
Azerbaijan,AZE,2013,24250129
Azerbaijan,AZE,2014,24257457
Azerbaijan,AZE,2015,24268449
Azerbaijan,AZE,2016,24272113
Azerbaijan,AZE,2017,24275777
Azerbaijan,AZE,2018,24279441
Azerbaijan,AZE,2019,24283105
Azerbaijan,AZE,2020,24286769
Bahamas,BHS,1971,3664
Bahamas,BHS,1973,18320
Bahamas,BHS,1974,29312
Bahamas,BHS,1981,95264
Bahamas,BHS,1982,131904
Bahamas,BHS,1989,135568
Bahamas,BHS,1990,139232
Bahamas,BHS,1991,142903
Bahamas,BHS,1992,146574
Bahamas,BHS,1993,150238
Bahamas,BHS,1994,153910
Bahamas,BHS,1995,157574
Bahamas,BHS,1996,161245
Bahamas,BHS,1997,164909
Bahamas,BHS,1998,168566
Bahamas,BHS,1999,172237
Bahamas,BHS,2000,175901
Bahamas,BHS,2001,179572
Bahamas,BHS,2002,183243
Bahamas,BHS,2003,190571
Bahamas,BHS,2004,197899
Bahamas,BHS,2005,205227
Bahamas,BHS,2006,212555
Bahamas,BHS,2007,216219
Bahamas,BHS,2008,219883
Bahamas,BHS,2009,223547
Bahamas,BHS,2010,227218
Bahamas,BHS,2011,230888
Bahamas,BHS,2012,234552
Bahamas,BHS,2013,238216
Bahamas,BHS,2014,241886
Bahamas,BHS,2015,245550
Bahamas,BHS,2016,249221
Bahamas,BHS,2017,252891
Bahamas,BHS,2018,256555
Bahamas,BHS,2019,262229
Bahamas,BHS,2020,270634
Bahrain,BHR,1971,36640
Bahrain,BHR,1973,73280
Bahrain,BHR,1979,153852
Bangladesh,BGD,1946,117474
